"title","category","profile","difficulty_level","age_range","duration_minutes","wrong_way","phrase_1","say_it_like_this_step1","avoid_step1","phrase_2","say_it_like_this_step2","avoid_step2","phrase_3","say_it_like_this_step3","avoid_step3","neurological_tip","what_to_expect_1","what_to_expect_2","what_to_expect_3","related_script_ids"
"Leaving Table","Mealtime","DEFIANT","Easy","2-5","5","Get back in that chair! We are not done eating!","I see you're all done with your food and ready to play. Your body wants to move!","Observe their action. State what you see. 'You're getting down.'","Don't yell. Don't grab them and put them back. Don't start a lecture about manners.","You're ready to play! That's great. AND the rule in our family is we sit together until the timer goes off. You can sit in your chair, or you can sit on my lap. What's your choice?","Validate their desire, state the 'family rule' (the boss), and offer two choices that both meet the rule.","Don't let them get down and play. Don't offer a 'no' option.","You're in charge. My lap, or your chair? You decide where your body sits for 5 more minutes.","Frame them as 'in charge' of *where* they sit, which respects their autonomy, while you maintain the boundary of *that* they sit.","Don't make the time too long. 5-10 minutes of 'sit time' is realistic for a preschooler. Use a visual timer.","This script gives them a feeling of control in a situation where they have very little.","They may choose your lap for 2 nights and then decide their chair is more comfortable. Both are wins.","If they refuse, calmly say 'It looks like you're having a hard time choosing, so I'll choose. You can sit on my lap.' Then pick them up calmly.","Mealtime-Food Battles|Transitions-Resisting Activity Change"
"Playing with Food","Mealtime","DEFIANT","Easy","2-4","5","Stop that! Food is not for playing! Eat it or I'm taking it away!","You're being a scientist! You're exploring how the food feels and what it does when you squish it.","Get to eye level. Use a curious, playful tone. This is often a sensory/autonomy exploration, not defiance.","Don't get angry. Don't shame them. Don't immediately take the plate.","It's so fun to squish, AND food is for eating. Your hands are for eating or your fork is for eating. You choose.","Validate the *interest* (squishing is fun). State the *rule* (food is for eating). Offer a choice about *how* to eat.","Don't say 'but'. Don't say 'That's gross'.","If you're all done eating and just want to play, that's okay too. You can say 'all done' and you can be in charge of putting your plate in the sink. What's your choice: eat or all done?","This is the key. Give them two clear, empowered choices. 'Eat' (with fork or hands) or 'Be All Done' (and gain the power of clearing their own plate).","Don't force them to eat. If they choose 'all done', the meal is over. No snacks 10 minutes later.","This script identifies the *real* choice: are you eating or are you done? A defiant child wants control. This gives it to them. 'I'm not a baby, I'm the boss of my plate.'","If they keep playing after the warning, calmly say, 'I see you chose 'all done'.' and take the plate.","This respects their exploration but holds the boundary that mealtimes are for eating.","Mealtime-Food Battles|Mealtime-Refusing New Foods"
"Resisting Activity Change (Leaving Park)","Transitions","DEFIANT","Hard","3-7","10","I'm leaving! You'd better come now or I'm leaving without you! Bye!","You're having the best time on the swings. You don't want to leave at all. You could stay here forever!","Go to them. Get on the swings next to them, or kneel by the sandbox. Give a 10-minute, 5-minute, and 2-minute warning first. This script is for the final 'time to go' moment.","Don't yell from the exit. Don't threaten to leave them (this is terrifying). Don't get angry.","It's so hard to leave. I get it. AND it's 5 o'clock, and our time at the park is done. We have to go. Do you want to walk to the car like a ninja, or stomp like a T-Rex?","Validate, validate, validate. State the *external* boundary (5 o'clock), not 'I want to go'. Then offer two fun, autonomous choices about *how* to get to the car.","Don't say 'but'. Don't offer '5 more minutes' (you already gave warnings). Don't ask 'Are you ready to go?' (they will say no).","You're in charge of how we go. Ninja or T-Rex? You choose the game.","You are giving them *control over the exit*. This shifts their brain from 'loss of control' (leaving) to 'gaining control' (choosing the game).","Don't offer a choice you can't live with ('Do you want to race?' - they may run away). 'Ninja' and 'T-Rex' are both 'walking with parent'.","They will still be sad, but this massively reduces the chance of a full-blown tantrum.","They may refuse to choose. 'Okay, you're having trouble choosing, so I'll choose T-Rex! STOMP, STOMP!' and make it a game.","You must be willing to look silly stomping like a T-Rex.","Transitions-Won't Get in Car Seat|Tantrums-Public Tantrum"
"Morning Routine Refusal (Getting Dressed)","Morning_Routines","DEFIANT","Moderate","3-6","10","Put your clothes on! We are going to be late! I'm not telling you again!","You really want to stay in your pajamas. They're so comfy and you don't want to start the day.","Sit on the bed with them. Use a warm, empathetic tone. Touch their shoulder.","Don't stand in the doorway tapping your foot. Don't list all the things you have to do. Don't start the day with anger.","I know, PJs are the best. AND it's a school day, and clothes are on the plan. I've got your two favorite shirts here. Do you want to wear the 'Space' shirt or the 'Dino' shirt?","Validate their desire. State the 'plan' (the boss). Offer a limited, powerful choice. (This assumes you laid out the two shirts the night before).","Don't offer 'What do you want to wear?' (too many choices). Don't ask 'Can you get dressed?' (a 'no' option).","You're the boss of your outfit. You pick. You can also decide what to put on first: your super-fast shirt or your jumping pants?","Give them as many layers of choice as possible. 'You pick the shirt'. 'You pick what goes on first'. This showers them with autonomy.","Don't get drawn into a battle if they say 'Neither!'. Calmly say, 'Looks like you're having trouble choosing. You've got 30 seconds to pick, or I'll pick for you.' (This is an advanced, but effective, boundary).","This satisfies their need for control 100%. They are the 'boss' of the entire process. This redirects their 'no' energy into 'choice' energy.","This requires 5 extra minutes in the schedule. It is *faster* than the 20-minute battle.","They may still move slowly. Use a visual timer. 'Let's see if you can be the boss and get dressed before the timer goes off!'","Morning_Routines-Dawdling and Moving Slowly|Morning_Routines-Waking Up Grumpy"
"Won't Get in Car Seat","Transitions","DEFIANT","Hard","2-5","5","Get in this car seat! We are late! Don't you fight me on this!","You do NOT want to get in your seat. You want your body to be free. You're in charge of your body!","Stop. Take a breath. Open the car door wide. Stand back a bit. Don't hover. Acknowledge their desire for bodily autonomy.","Don't try to force them in. This is a losing, dangerous battle. Don't yell. Don't threaten.","I know you want to be free, AND the car seat is the car's 'rule' to keep you safe. The car won't 'go' until you're buckled. You're in charge. Do you want to climb in yourself, or do you want me to help you in?","State the rule as 'the car's rule' or 'the safety rule' (external boss). Then offer a clear 'power' choice: 'Do it yourself' or 'Get help'.","Don't make this a 'no' option. 'Are you getting in?' is the wrong question.","You're big enough to do it. Do you want to do it all by yourself, or should we do it together? You're the boss of this.","Frame 'climbing in yourself' as the 'big kid' / 'boss' option. This is highly motivating for a defiant child.","Don't be in a rush. They will sense your anxiety and dig in. Budget 5 extra minutes for this *every time* until they master it.","This is the #1 autonomy battle. Giving them the choice to 'do it myself' is the only sustainable solution.","They will test you. They will stand there. Wait. 'Okay, 30 seconds to choose, or I'll choose to help you in.' Be calm.","If you have to 'help' (i.e., put them in), do it calmly and firmly, without anger. 'You had a hard time choosing, so I am helping you.' Acknowledge their feelings. 'I know you're mad. It's okay. The rule is we stay safe.'","Transitions-Resisting Activity Change|Tantrums-Control-Seeking Behavior"
"Following Rules at Others' Homes","Transitions","DEFIANT","Moderate","4-8","5","Stop that! You can't jump on Grandma's sofa! What is wrong with you?","I see you have so much energy and want to jump! It's fun to jump on sofas.","(This is a 'pre-script'). Do this *before* you go in. Kneel at their level in the driveway.","Don't yell at them in front of the other person. This is public shaming and will backfire.","It's fun to jump, AND Grandma's house has different rules. Grandma's rule is 'feet on the floor'. What's a game you can be in charge of that keeps your feet on the floor? Blocks or drawing?","State the 'house rule' (external boss). Then, empower them to be 'in charge' of a *different* activity that *is* allowed.","Don't just say 'Don't jump'. Give them a 'do'.","You're in charge of remembering the 'feet on the floor' rule. Can you be the 'rule-rememberer' today? Let's make a secret signal (like tugging your ear) if we forget.","Make them the 'boss' of the rule. This is a brilliant flip. Instead of being the 'rule-breaker', they are the 'rule-rememberer'. This gives them a powerful, autonomous job.","Don't make the secret signal a shaming thing. Make it a fun, 'we're a team' thing.","This 'pre-loading' of the rule, combined with giving them an empowered 'job', sets them up for success. It gives their defiant brain a *task* (remembering) instead of a *restriction* (don't jump).","You will still have to remind them. Use the secret signal. 'Ah! Feet on the floor! You're the boss of that.'","This also works for 'inside voice' and other rules.","Social-Following Group Rules|Transitions-Resisting Activity Change"
"Waking Up Grumpy","Morning_Routines","DEFIANT","Moderate","4-8","10","Oh, are we going to do this again? Stop being so grumpy! You have to get up!","Good morning. You look like you're feeling 'no' about this morning. You're feeling grumpy and you want to stay in bed.","Keep your voice soft and calm. Sit on the edge of the bed. Don't try to 'cheer them up'. Just match their energy (calmly).","Don't be overly cheerful. Don't start ripping open curtains. Don't start listing all the things they have to do.","It's okay to feel grumpy. I get that. AND the day has to start. The rule is school/daycare. You're in charge of how we start. Do you want 5 more minutes of 'cozy time' and then we get up, or do you want to get up now and race me to the kitchen?","Validate the 'grumpy' 100%. State the boundary (day is starting). Offer a choice: 'more control over *time*' (5 more mins) or 'control over *activity*' (a race).","Don't offer 'stay in bed' as an option. Don't get annoyed by the grumpiness.","You decide. You're the boss of your morning. 5 more minutes, or race?","This gives them power right at the moment they feel powerless. They get to control the *pace* of the morning's start, which is huge for a defiant child.","Don't let '5 more minutes' turn into 15. Use a timer. 'Okay, 5 minutes of cozy time starts now! You're in charge of the timer!'","They may just grunt. 'Okay, I'll set the timer for 5 minutes. When it goes off, you'll be in charge of getting dressed.'","This respects their feelings while holding the boundary of the routine.","Morning_Routines-Refusing to Get Dressed|Bedtime-Early Morning Waking"
"Won't Eat Breakfast","Morning_Routines","DEFIANT","Moderate","4-8","5","Fine! Don't eat! But don't come asking me for a snack in 10 minutes!","You're looking at your breakfast and your body is saying 'no thank you'. That's okay.","This is just like the 'Mealtime' scripts. Stay neutral. Don't beg or plead. It's a busy morning, but this is a battle you can't win with force.","Don't force. Don't bribe. Don't threaten. Don't get into a 10-minute negotiation.","I know you're not feeling it, AND this is the food we have for breakfast. You're in charge of your body, so you can choose to eat or choose not to eat. School starts soon, and the next time to eat is snack time. Your choice.","State the boundary (this is breakfast). Give them full autonomy (your choice). State the natural consequence *neutrally* (next eating time is snack).","Don't say '...and you'll be starving!'. Don't make a 'to-go' breakfast they can eat in the car (this teaches them they can win the negotiation).","You're the boss of your belly. You decide. We're leaving in 10 minutes.","This takes the power struggle out. You are not *making* them eat. You are *offering* them food. They are choosing. A defiant child needs this choice.","They will 100% choose not to eat at least once.","They will be hungry. When they get home, they will eat a huge lunch. They will learn the natural consequence.","This is *much* faster and less stressful than the 20-minute 'eat your food' battle.","Mealtime-Food Battles|Morning_Routines-Dawdling and Moving Slowly"
"Dawdling and Moving Slowly","Morning_Routines","DEFIANT","Hard","5-8","10","Hurry UP! We are going to be LATE! Why are you doing this to me? Put your shoes on!","I see you're moving in slow-motion. You're showing me you don't want to go.","Use a neutral, observational tone. You're just a scientist noticing the speed. Don't get angry.","Don't yell. Don't join their chaotic/slow energy. Don't take it personally ('doing this to me'). Don't do it for them.","It's hard to rush, AND we do have to leave. The clock says 8:15. You are the 'shoe boss' and I'm the 'bag boss'. I'll race you. I bet I can get the bags before you can get your shoes on. Go!","Validate their feeling (don't want to go). State the boundary (the clock). Then, turn it into an *autonomous challenge*. You're not 'bossing' them; you're *challenging* them.","Don't make it a 'me vs. you' fight. Make it a 'you vs. the task' game.","You're in charge of your shoes. I'm in charge of my bags. Let's see which boss is faster. Ready, set, go!","This frames them as a 'boss' and gives them a *target* (beating you). This redirects their 'no' energy into 'challenge' energy.","Don't get mad if they 'lose'. 'Wow, the bags were fast today! Let's see if the 'shoe boss' can finish up.'","This turns a passive-aggressive power struggle into a cooperative game where they still get to feel powerful.","This works best if you make it fun. 'Oh, you're too slow, I'm gonna win!' in a playful, taunting way.","Be prepared to leave if they don't. 'Okay, I'm at the door. I'm leaving in 10 seconds.' (Then walk out. They will follow.)","Morning_Routines-Refusing to Get Dressed|Transitions-Won't Get in Car Seat"
"Refusing to Get Dressed","Morning_Routines","DEFIANT","Moderate","3-6","10","Put your clothes on! We are going to be late! I'm not telling you again!","You really want to stay in your pajamas. They're so comfy and you don't want to start the day.","Sit on the bed with them. Use a warm, empathetic tone. Touch their shoulder.","Don't stand in the doorway tapping your foot. Don't list all the things you have to do. Don't start the day with anger.","I know, PJs are the best. AND it's a school day, and clothes are on the plan. I've got your two favorite shirts here. Do you want to wear the 'Space' shirt or the 'Dino' shirt?","Validate their desire. State the 'plan' (the boss). Offer a limited, powerful choice. (This assumes you laid out the two shirts the night before).","Don't offer 'What do you want to wear?' (too many choices). Don't ask 'Can you get dressed?' (a 'no' option).","You're the boss of your outfit. You pick. You can also decide what to put on first: your super-fast shirt or your jumping pants?","Give them as many layers of choice as possible. 'You pick the shirt'. 'You pick what goes on first'. This showers them with autonomy.","Don't get drawn into a battle if they say 'Neither!'. Calmly say, 'Looks like you're having trouble choosing. You've got 30 seconds to pick, or I'll pick for you.' (This is an advanced, but effective, boundary).","This satisfies their need for control 100%. They are the 'boss' of the entire process. This redirects their 'no' energy into 'choice' energy.","This requires 5 extra minutes in the schedule. It is *faster* than the 20-minute battle.","They may still move slowly. Use a visual timer. 'Let's see if you can be the boss and get dressed before the timer goes off!'","Morning_Routines-Dawdling and Moving Slowly|Morning_Routines-Waking Up Grumpy"
"Long Duration Tantrums","Tantrums","DEFIANT","Hard","4-8","20","You're done. Stop it. This is ridiculous. If you don't stop, you're going to your room!","You are having a giant, powerful tantrum. Your body is full of 'NO!' right now. You are so, so angry.","Stay calm. This is the #1 rule. Sit nearby, but not too close. Be a 'calm anchor'. Don't talk much. Just be present.","Don't try to stop it. Don't threaten. Don't bribe. Don't reason. Don't punish. Don't try to 'win'. Don't leave them alone (unless you're unsafe).","It is okay to be this angry. I am right here with you, and I am keeping you safe. AND I am not changing my mind (about the toy/screen/etc).","Validate the feeling 100%. State the boundary 100%. 'I am here' (safety) + 'I'm not changing my mind' (firmness).","Don't say 'but'. Don't say 'If you calm down...'. Don't say 'This is an ugly way to act'.","You are in charge of your body. You can be as angry as you need to be. I'll be right here to make sure you're safe. When you're ready for a hug, I'm here.","This is the ultimate empowerment. You are giving them *autonomy over their own emotions*. You are not trying to *stop* the tantrum; you are *allowing* it, while holding the boundary.","Don't try to force a hug. Don't keep talking. Silence is powerful. Just sit and be calm.","A defiant child's long tantrum is a test of will. They are testing if you will crack. By staying calm and validating their feeling, you remove the 'fight'. You are not fighting them. You are just 'being'.","This will feel like the hardest thing you ever do. It will take 20-30 minutes the first time.","When they finally calm down, don't lecture. Just offer a hug. 'That was a big feeling. You're calm now. Let's get some water.'","Tantrums-Control-Seeking Behavior|Tantrums-Public Tantrum"
