"title","category","profile","difficulty_level","age_range","duration_minutes","wrong_way","phrase_1","say_it_like_this_step1","avoid_step1","phrase_2","say_it_like_this_step2","avoid_step2","phrase_3","say_it_like_this_step3","avoid_step3","neurological_tip","what_to_expect_1","what_to_expect_2","what_to_expect_3","related_script_ids"
"Impulsively Runs Off (e.g., in store)","Transitions","DISTRACTED","Hard","3-6","5","Get back here! Don't you EVER run away from me! That is so dangerous!","[Secure them first. Kneel down. Hold both arms *gently*]. Hey. [Take a deep breath yourself]. I need your eyes. You saw something (shiny/fun) and your body moved *fast*. You forgot the rule.","Get to their level. Your first job is *connection* and *calm*, even though your own heart is pounding. Your fear will escalate theirs.","Don't scream. Don't shame them. Don't threaten. Your own amygdala is firing; you *must* calm it first.","You forgot. AND the rule is 'stay with me'. That was scary for me. Your job is *one* thing: hold my hand, or hold the 'shopping cart'. You choose.","Validate the *impulse* ('forgot'), don't blame. State the *rule*. State *your* feeling ('scary for me'). Give *one* clear 'job' with a choice.","Don't say 'You scared me!' (blame). Say 'That was scary for me' (I-statement).","You are in charge of 'holding on'. Which will it be? Hand or cart?","Empower them by giving them the 'job' of 'holding on'. This gives their brain *one thing* to focus on.","Don't offer 'walking next to me'. This is too abstract. It must be a *physical connection*.","This is a pure 'inhibitory control' failure. Their brain *saw* and *did* before the 'thinking' part could catch up. The 'job' (holding on) is an external, physical 'brake'.","This requires 100% vigilance from you.","This is not 'badness'. It is a terrifying lack of impulse control.","Tantrums-Hyperactive/Restless|Social-Impulsive Grabbing"
"Can't Wait (Impulsive)","Transitions","DISTRACTED","Moderate","4-7","5","Stop asking! I'm busy! Wait your turn! You have to be patient!","I know, you have something important to say! It's hard to hold it in your brain. Your brain wants to 'say it now!'","Use a kind 'I see you' tone. Acknowledge the *urgency* they feel.","Don't just say 'Wait!' or 'Be patient!'. This is like telling them to 'be taller'.","Your thought is important, AND my ears are listening to (Grandma) right now. I need you to do *one* job: put your hand on my arm. That's the 'I'm next' signal.","Validate the thought. State the boundary. Give them *one* physical 'job' to do *while waiting*.","Don't expect them to just 'stand there' and wait. Their brain *can't* do that.","You're in charge of the 'signal'. [When they put hand on you, pat it]. I feel you. I see you. I'll be with you in *one* minute. [Finish your sentence]. Okay, I'm all yours.","Empower them with a *tool* for waiting. The physical connection (hand on arm) 'anchors' their brain and provides the external support to *not* interrupt.","You *must* acknowledge the signal and then turn to them quickly.","This is an 'inhibitory control' challenge. They aren't rude; they are impulsive. The 'hand on arm' signal is a concrete *action* they can do *instead* of interrupting.","It works because it gives their impulse a *job*.","This teaches a vital social skill in a brain-friendly way.","Social-Interrupting (Impulsive)|Social-Impulsive Grabbing"
"Dawdling (Lost in Thought)","Morning_Routines","DISTRACTED","Easy","5-8","5","What are you doing? We're late! You're just staring at the wall! Shoes! NOW!","[Walk over. Wave hand gently in front of eyes]. Hey. Earth to [Name]. [Smile]. You're 'zoning'. You're lost in a thought.","Be gentle and playful. This is 'internal distraction'. Don't startle them.","Don't be angry. Don't yell. Don't assume they are 'ignoring' you. They are 'gone'.","It's fun to think, AND it's time for 'Step 2' (shoes). Let's get your brain back. What's the *one* thing you're supposed to be doing?","Validate the 'zoning'. State the boundary. Ask a question to *pull* their executive function back online.","Don't list all the things. Just 'one' thing.","Right, 'shoes'. You're in charge of shoes. Let's make it a game. Can you get them on before I count to 20? I'll count slowly.","Empower them by 'gamifying' the task. This gives their brain a *focus point* (the counting) and a *deadline* (20).","Don't rush them. The 'game' is the scaffold.","This is the *internal* distraction (80% of ADHD). Their brain just 'wandered off'. You are their 'anchor' to pull it back, gently.","Be prepared to 'pull them back' 3-4 times every morning.","This is a core feature of their brain, not a 'bad habit'.","Morning_Routines-Forgetting Items|Transitions-Forgets Instructions"
"Forgetting Items (Backpack, Lunch)","Morning_Routines","DISTRACTED","Easy","5-8","5","This is the THIRD time you forgot your lunch! Why can't you remember?","[At the door]. Okay, time for the 'Launch Pad Check'. [Point to a visual checklist by the door]. Let's check the list.","Be a 'co-pilot', not a 'critic'. This is a 'system' check, not a 'you' check.","Don't rely on their memory. Ever. Don't get angry at the 'forgetting'. It's inevitable.","It's hard to hold all the 'things' in your head, AND this list is our 'external brain'. What's 'Step 1' on the list?","Validate the *working memory* challenge. Introduce the *tool* (the list). Ask them to do *one* step.","Don't just hand them the forgotten item. This teaches them nothing.","'Backpack'. You're in charge. Do you have it? [Wait for 'yes']. 'Lunch'. Do you have it? [Wait]. 'Water'. Do you have it? You're the 'Checklist Boss'.","Empower them by making them the 'boss' of the *list*. You are teaching them to use a *system* to support their working memory.","Don't do the list *for* them. They must do the checking.","Working memory failure is the #1 symptom. Do not *ever* rely on a distracted child's memory for 'exit' tasks. A visual checklist (with pictures) *is* the solution.","The goal is not to have them 'remember'. The goal is to teach them to use the 'system'.","This is a 100% solvable problem *if* you use a visual system.","Morning_Routines-Dawdling (Lost in Thought)|Transitions-Forgets Instructions"
"Too Tired to Function","Morning_Routines","DISTRACTED","Moderate","5-8","10","Stop being lazy. Get up! You're fine. You slept enough.","Your 'engine' is cold. It's really hard to 'start' your body in the morning. You're still in 'sleep mode'.","Be very gentle. Keep lights low. Sit on bed. Speak slowly.","Don't be a 'drill sergeant'. Don't be overly cheerful. Don't rush them.","It's hard to 'turn on' your brain, AND the day has to start. Let's start with *one* small thing. Your job: sit up. [Wait]. Great. Now, 'feet on floor'.","Validate the 'fog'. State the boundary. Give *micro-steps*. 'Get dressed' is 10 steps. 'Sit up' is one.","Don't give any other commands.","You did it. You're sitting. Awesome. You're in charge of the next step. I'm going to put your 'on-ramp' music on. [Put on one specific 'wake up' song].","Empower them by narrating their success. Use an *auditory cue* (music) as a transition 'on-ramp'. This 'song' can become a 'timer'.","Don't expect them to 'snap out of it'. This 'brain fog' is real.","This isn't 'laziness'. This is a massive 'task-initiation' failure. Their 'engine' is flooded. You have to 'scaffold' them, step-by-step, into a 'running' state.","The single-song 'timer' is very effective. 'You have to have shoes on by the end of this song.'","This requires patience, but it avoids the 'morning war'.","Bedtime-Gets Up Repeatedly|Tantrums-Fatigue-Induced Meltdown"
"Forgets to Eat (Lost in Thought)","Morning_Routines","DISTRACTED","Easy","4-8","10","Eat your breakfast! We're leaving in 5 minutes! Stop staring into space!","[Gently tap spoon on bowl]. Hey. You're 'zoning' again. You forgot you were eating.","Gently, kindly, bring them back. A physical cue (tap) is good.","Don't get mad. Don't take it personally.","It's easy to get 'lost', AND we have 5 minutes left to eat. (Point to visual timer). Let's 'race the timer'. Your job: take *three* 'timer-racing' bites. Show me.","Validate. State the *visual* boundary (timer). 'Gamify' the task.","Don't just say 'Hurry up!'. That's not an instruction, it's a 'stress-state'.","You're in charge of the 'race'. Let's see if you can 'win' (i.e., finish). Three more bites! Go!","Empower them by making them the 'racer'. This gives their brain a *focus point* (the timer) and a *goal* (beat it).","Don't let them 'lose' and be 'punished'. Just use it to keep them 'on task'.","Their brain 'wandered off' mid-meal. It's not defiance. A visual timer (like a TimeTimer or sand timer) provides the external, concrete 'boundary' for time that they lack internally.","This is a 'task-monitoring' failure. The timer is the external 'monitor'.","This works. It keeps the morning moving and (mostly) calm.","Mealtime-Too Distracted to Eat|Morning_Routines-Dawdling (Lost in Thought)"
"Hyperactive/Restless (Can't Sit Still)","Tantrums","DISTRACTED","Moderate","3-7","10","Sit STILL! You are driving me crazy. If you don't calm down, we're leaving!","Your body is a 'race car' right now! It has SO much energy, it can't be still! Vroom!","Use a playful, energetic tone, but with a *goal*. 'Match' their energy, then *redirect* it.","Don't get angry. Don't try to 'squash' the energy. This will lead to an explosion.","That's a lot of 'vroom'! AND this is not a 'vroom' place (e.g., store). We need to give that 'vroom' a *job*. Your job: 'Heavy Work'. Can you *push* this heavy cart?","Validate the *energy*. State the *boundary*. Offer a *physical, productive job*.","Don't say 'Stop it' or 'Calm down'. Their body *can't*.","You're in charge of the 'engine'. Let's see you use your 'strong-pushing' muscles. Push the cart. You're doing 'heavy work' to help your engine 'idle'.","Empower them with a *tool*. Proprioceptive input ('heavy work' like pushing, pulling, carrying) is *neurologically calming* to a hyperactive brain.","Don't give them a 'running' job. Give them a 'pushing/pulling' job.","This isn't a tantrum, it's a 'boiling over' of sensory/motor needs. You're not punishing, you're *redirecting* the energy into a safe, productive, and neurologically-organizing task.","This is a 'meltdown-prevention' script.","This is the #1 tool for 'hyperactive' kids. Give them heavy work.","Screens-Meltdown (Overstimulated)|Transitions-Impulsively Runs Off"
"Frustration Meltdown (Can't Do It)","Tantrums","DISTRACTED","Moderate","4-8","10","Stop crying! It's just a block/zipper! It's not hard! Let me do it.","You are SO frustrated! That (zipper) won't work and you're 'stuck'. That's a 'rage' feeling.","Get to their level. Use an empathetic tone. Name the feeling ('frustrated', 'stuck', 'rage').","Don't 'take over' and do it for them. Don't minimize the problem ('it's easy').","It's hard, AND you're 'stuck'. Let's do a 'Brain Reset'. Your job: stand up, shake your hands *fast* (10 seconds). [Do it with them]. Okay. Try again.","Validate. State the problem. Offer a *physical 'reset'*. This is a 'pattern interrupt'.","Don't offer to 'help' first. Offer a 'reset' first.","You're in charge of the 'reset'. Let's get that 'stuck' feeling out. [Shake]. Good. Now, let's look at the zipper *together*. What's the *first* step?","Empower them by giving them a *tool* for frustration. The physical 'shake' discharges the 'stuck' energy. Then, *break down* the problem ('What's the *first* step?').","Don't try to solve the *whole* zipper. Just 'Step 1' (e.g., 'get the bottom part together').","This is an 'executive function' failure. The frustration 'hijacks' the problem-solving part of the brain. The 'reset' gets the amygdala offline, and the 'Step 1' question engages the (now calm) prefrontal cortex.","They are learning *how* to handle frustration, not just 'get the zipper done'.","This is a critical life skill.","Tantrums-Fatigue-Induced Meltdown|Social-Impulsive Grabbing"
"Fatigue-Induced Meltdown","Tantrums","DISTRACTED","Hard","3-7","15","Stop it! You're just tired! Go to sleep! Why are you crying?","Your 'battery' is at 0%. You are *done*. Your whole body is out of 'power' and 'control'.","Stop everything. The 'agenda' (dinner, bath) is over. Pick them up. Move to a dark, quiet room.","Don't try to 'reason' or 'finish the routine'. Don't get mad.","You're 'done', AND I've got you. You are safe. Your *only* job is to 'be'. I'll do the rest. [Hold them, rock slowly].","Validate the 'done' feeling. State the *safety*. Give them *one* job: 'be'.","Don't ask questions. Don't require anything.","You're in charge of 'resting'. I'm in charge of 'holding'. We're a good team. Shhh.","Empower them by giving them *permission* to shut down. You are their 'external battery' and 'external brain'.","Don't talk. Just 'be' with them.","This is a total 'system crash'. Their executive functions are *gone*. They can't walk, talk, or think. They are 100% 'downstairs brain' (brainstem). Your job is to co-regulate them back to safety.","This is not a 'tantrum'. This is a 'crash'.","Don't worry about PJs or brushing teeth. Sleep is the only goal.","Bedtime-Over-Tired Meltdown|Tantrums-Sensory Meltdown (DISTRACTED)"
"Sensory Meltdown (DISTRACTED)","Tantrums","DISTRACTED","Hard","3-8","15","Stop screaming! What is wrong with you? Calm down!","[Quiet, firm voice]. It's too much. Too loud. Too bright. Your brain is 'full'.","Reduce sensory input *immediately*. Dim lights. Turn off TV. Move to a quiet space.","Don't add *more* sensory input (yelling, touching, asking questions).","It's 'too much', AND you are safe. Your *one* job: sit here. [Hand them a 'heavy' (weighted) item]. Hold this.","Validate the *overwhelm*. State the *safety*. Give *one* concrete, physical 'anchor' job.","Don't try to 'talk it out'. The brain is not processing language.","You're in charge of 'holding this'. That's your *only* job. I'm right here.","Empower them by giving their 'body' a job, which frees their 'brain' to reset. The deep pressure (proprioception) from the heavy item is neurologically *calming* and *organizing*.","Don't try to 'fix' the trigger. Just 'ride out' the storm.","A distracted/ADHD brain is *more* susceptible to sensory overload because the 'filter' (executive function) is weaker. The 'meltdown' is the 'filter' breaking. The 'heavy' item helps 'reboot' the filter.","This will pass in 5-10 minutes if you *reduce* stimuli.","This is a neurological event, not a behavior.","Transitions-Entering Noisy Place|Screens-Meltdown (Overstimulated)"
"Impulsive Grabbing (Toys)","Social","DISTRACTED","Easy","3-6","5","No! We don't grab! Say sorry! That was so rude.","[Gently take hand. Get to eye level]. Whoa! You saw that truck and your hand grabbed it *fast*! Your 'hand-brain' was faster than your 'thinking-brain'.","Be gentle, but firm. Get on their level. Narrate the *impulse* as a 'fast hand'.","Don't shame ('rude'). Don't just force the 'sorry'.","Your 'hand' forgot the rule, AND the rule is 'we ask first'. Let's do a 'Re-Do'. Give the truck back [help them], and you can be in charge of *asking*.","Validate the *impulse*. State the *rule*. Offer an *immediate 'Re-Do'*. This is the key.","Don't just punish. *Teach* the replacement behavior.","You're in charge of your 'asking' voice. Let's try. 'Can I have that?' You did it! Now, let's see what [friend] says.","Empower them to 'do it right'. The 'Re-Do' is their chance to 'win'. This rewires the brain.","Don't get mad if the other kid says 'no'. That's the next lesson. 'He said no. You can find another toy. You did a great job asking.'","This is a 100% 'inhibitory control' failure. Their brain *saw* and *did*. The 'Re-Do' is a *physical* practice of 'inhibitory control' (giving back) and 'task initiation' (asking).","This is *not* 'badness'. It's 'fastness'.","Praise the 'asking', regardless of the outcome.","Social-Impulsive Pushing|Transitions-Impulsively Runs Off"
"Impulsive Pushing/Hitting","Social","DISTRACTED","Moderate","3-6","10","We DON'T HIT! Go to time-out! NOW!","[Remove them immediately, firmly but not angrily]. Whoa. Your body moved 'too fast' and 'too hard' and it hit [friend].","Your first job is safety. Move them away. Get on their level. Be *calM* and *firm*.","Don't scream. Don't shame ('You're a bad boy'). Don't just banish them to time-out (they won't connect the action to the punishment).","Your body was 'too fast', AND the rule is 'safe hands'. Your friend is hurt. Your *one* job right now: sit here with me and 'calm your engine'.","Validate the *impulse* ('too fast'). State the *rule* and the *impact* ('friend is hurt'). Give *one* 'reg-down' job.","Don't force the 'sorry' yet. Their brain is still 'hot'.","You're in charge of 'calming your engine'. When your engine is 'idle', we will go get 'ice' for [friend]. That's the 'helper' job.","Empower them with a *two-step plan*. 1. Regulate. 2. *Repair*. The 'repair' (getting ice) is the *consequence* and the *lesson*.","Don't just punish. *Repair*.","This is an 'inhibitory control' failure. They *can't* 'calm down' on command. They need a *process*. 'Sit' (calm), then 'Repair' (helper job) *teaches* the 'full-stop' and 'repair' sequence.","The 'repair' step (getting ice, a wet paper towel) is the most important part. It teaches empathy and responsibility.","They learn 'My fast body made a mistake. My 'helper' body can fix it.'","Social-Impulsive Grabbing|Tantrums-Hyperactive/Restless"
"Interrupting (Impulsive)","Social","DISTRACTED","Easy","4-8","5","Stop! I'm talking! It's rude to interrupt! Wait your turn!","[Gently put your hand up in a 'stop' signal]. I see you have a 'bubble' of a thought! It wants to pop out!","Use a *physical signal* (the hand) and a *playful metaphor* ('thought bubble').","Don't get angry. Don't shame ('rude').","It's hard to hold that 'bubble'! AND my ears are busy. Your job: put your hand on my arm. That's the 'I'm next' signal.","Validate the *difficulty* of waiting. State the boundary. Give them a *physical 'waiting' job* (hand on arm).","Don't expect them to just 'wait'. Their brain *can't* do that.","[When they put hand on you, pat it]. I feel you. I see you. I'll be with you in *one* minute. [Finish your sentence]. Okay, my ears are yours. Pop the bubble!","Empower them with a *tool* that works. The physical 'hand on arm' *anchors* their thought, so their brain doesn't 'lose it' (which is *why* they interrupt).","You *must* acknowledge the signal and get to them quickly.","This is an 'inhibitory control' and 'working memory' failure. They interrupt because they are afraid they will *forget* their thought. The 'hand on arm' gives them a physical anchor for the thought.","This. Works. It's respectful and brain-based.","Praise them: 'You used the signal! That was awesome.'","Transitions-Can't Wait (Impulsive)|Social-Impulsive Grabbing"
"Distracted During Group Time","Social","DISTRACTED","Moderate","4-7","5","Sit down! Pay attention! Everyone else is listening!","[Teacher/Parent moves close. Gentle touch on shoulder]. Hey. I need your eyes. You 'drifted' away. Come on back.","Use physical proximity and a gentle touch to 'reel them back in'.","Don't call them out publicly. Don't compare them.","It's hard to focus, AND it's story time. Let's 'anchor' your body. Your job: can you be the 'ground-keeper' and make sure your 'bottom' is 'stuck to the floor'?","Validate the *drift*. State the boundary. Give them *one* physical 'anchor' job.","Don't just say 'Pay attention'. That's not a real instruction.","You're in charge of 'sticking' to the floor. Show me. Great. Now, let's get your ears 'stuck' on the story.","Empower them by giving them a *physical* 'anchor' task. This gives their brain a 'grounding' point so the 'mind' can focus.","Don't expect it to last. You may have to 'reel them in' 2-3 times.","Their brain is 'wandering'. It's not 'badness'. A physical 'anchor' (bottom on floor, hands in lap) gives their 'wiggles' a job, which frees up the brain to listen.","Proximity is your best tool. The closer you are, the more 'anchored' they are.","This is about 'support', not 'discipline'.","Mealtime-Gets Up from Table|Bedtime-Distracted During Story"
"Distracted in Bath (Playing)","Hygiene","DISTRACTED","Easy","3-6","10","Stop playing! We have to wash! You're getting water everywhere!","You are having a *great* time with those cups! You're a 'water scientist'.","Use a playful tone. Enter *their* world first.","Don't just yell 'Stop!'. Don't get mad about the 'mess' (it's a bath).","You love those cups, AND we have a 'mission'. We have to find the 'soap' and get the 'dirt'. Your *first* job: find the washcloth. Where is it?","Validate the play. State the *mission* (gamify). Give *one* single 'Step 1' command.","Don't say 'It's time to wash'. That's abstract.","You found it! Great. You're in charge of 'Step 2': put soap on it. [Wait]. Good! 'Step 3': wash your 'tummy'. [Narrate each step].","Empower them by making *them* the 'doer' of each *one* micro-step. You are their 'mission control', narrating the sequence.","Don't give the sequence 'Wash your tummy, arms, and legs'. Just *one* at a time.","The 'play' *is* the distraction. You have to 'break in' gently, and then 'scaffold' the *real* task (washing) by breaking it into 5-6 micro-steps.","They *will* get distracted again mid-way. Just gently 'reel them back in'. 'Okay, 'tummy' is done. Next mission: 'arms'!'","This makes bath time a *game*, not a *fight*.","Hygiene-Forgot to Wash Hands|Mealtime-Forgets to Eat"
"Forgot to Wash Hands (Ran Past Sink)","Hygiene","DISTRACTED","Easy","3-7","5","Get back here! You forgot to wash your hands! That's gross!","[Stand by sink. Block the path. Be playful]. Whoa, fast feet! You 'flew' right past the sink! Your 'feet-brain' was faster than your 'hand-brain'.","Be a 'playful barrier'. You're not mad, you're a 'gate'.","Don't shame ('gross'). Don't get angry.","You're in a hurry to (eat/play), AND we have 'Step 1' first. The 'soap' step. Your job: 'Germs'. You're in charge of 'getting the germs'. [Put soap on their hands].","Validate the *impulse* (hurry). State the *boundary* (Step 1). Give *one* 'gamified' job.","Don't just say 'Wash your hands'.","You're the 'Germ Boss'. You have to 'fight' them with bubbles. Let's see you 'fight' them for 20 seconds. [Sing a song]. You did it!","Empower them by making them the 'Boss' of the task. The song provides an *external, auditory timer* for how long to wash.","Don't just let them 'rinse and run'. The 'timer song' is the key.","They 100% *forgot*. They did not 'defy' the sink. Their brain was on the *next* thing (food) and skipped the 'middle' step. You are the 'external brain' that *reminds* them.","A visual 'STOP' sign on the sink, or a chart, is also very effective.","This is a working memory/sequencing failure.","Transitions-Forgets Instructions|Mealtime-Forgets to Come to Table"
"Rushing Through Brushing Teeth","Hygiene","DISTRACTED","Easy","3-7","5","That was 10 seconds! That's not brushing! Get back in here and do it right!","Whoa, that was 'fast-forward' brushing! You got the 'big' parts, but we need to get the 'sneaky' parts.","Be playful. Acknowledge the 'speed'.","Don't shame. Don't get angry.","You want to be 'done', AND the 'sugar bugs' are still hiding. We need a 'timer'. Your job: you can be in charge of 'pushing the button' on the 2-minute timer (song/electric brush).","Validate the desire ('done'). State the boundary ('sugar bugs'). Offer a *tool* (timer) as the 'boss'.","Don't just say 'Brush more'. That's not a real instruction.","You're the 'Button Boss'. [Start timer]. You have to keep brushing until the 'Boss' (the timer) says 'stop'. Let's hunt for those bugs! [Narrate]. 'Get the top ones! Get the back ones!'","Empower them by making *them* charge of the *tool*. The *timer* is the 'boss', not you. Narrating ('get the tops') helps their brain 'focus' on the micro-task.","Don't walk away. They will 'zone out'. Stay and 'narrate' the 2 minutes.","Their internal 'clock' is non-existent. They have no idea what 2 minutes feels like. A visual or auditory timer (like a 2-min song) is the *only* way to provide the external structure they need.","This makes you a 'helper', not a 'nag'.","This works every time.","Hygiene-Distracted in Bath|Morning_Routines-Dawdling (Lost in Thought)"
"Forgot to Flush / Wash (Distracted)","Hygiene","DISTRACTED","Easy","4-8","5","Ugh, you forgot to flush! Again! Go back and do it! And did you wash?","[Stand at bathroom door]. Hey, you finished 'Step 1' (pee/poop). Your *one* next job is 'flush'. Go do it and come show me.","Be a 'coach'. Be neutral. This is a sequencing-and-memory problem.","Don't shame. Don't show disgust. Don't yell from the other room.","You're in a hurry, AND we have the '3 Steps'. Let's see the chart. 1. Potty. 2. Flush. 3. Wash. You did 1. What's 2?","Validate the 'hurry'. Point to a *visual chart* (pictures of the 3 steps).","Don't assume they 'know' this. They 'know' it, but they *forget* it.","'Flush'! You got it. You're the 'Flush Boss'. [Wait]. Great! What's Step 3? 'Wash'! You're the 'Wash Boss'. [Go with them].","Empower them by making them the 'Boss' of each *single step*. You *must* break this down. A visual chart on the wall is 100% necessary.","Don't just tell them to 'go back and wash'. They will forget to flush. Walk them back and 'scaffold' the *entire* sequence.","This is a classic 'working memory' failure. Their brain is 'Done!' after the 'potty' step and 'drops' the rest of the sequence. The visual chart is their 'external brain'.","Praise the *sequence*. 'You did all 3 steps! High five!'","This is 100% solvable with a visual chart and 'one-step-at-a-time' coaching.","Hygiene-Forgot to Wash Hands|Morning_Routines-Forgetting Items"
